2025/09/08 14:15:09.217, 0, 10851
2025/09/08 14:15:09.217, 0, 10911
2025/09/08 14:15:09.218, 0, 13325
2025/09/08 14:15:10.219, 0, 11409
2025/09/08 14:15:10.220, 0, 10851
2025/09/08 14:15:10.220, 0, 10911
2025/09/08 14:15:10.221, 0, 13325
2025/09/08 14:15:11.222, 0, 11409
2025/09/08 14:15:11.223, 0, 10851
2025/09/08 14:15:11.224, 0, 10911
2025/09/08 14:15:11.225, 0, 13325
2025/09/08 14:15:12.225, 0, 11409
2025/09/08 14:15:12.227, 0, 10851
2025/09/08 14:15:12.227, 0, 10911
2025/09/08 14:15:12.228, 0, 13325
2025/09/08 14:15:13.229, 0, 11409
2025/09/08 14:15:13.230, 0, 10851
2025/09/08 14:15:13.230, 0, 10911
2025/09/08 14:15:13.231, 0, 13325
2025/09/08 14:15:14.231, 0, 11409
2025/09/08 14:15:14.232, 0, 10851
2025/09/08 14:15:14.233, 0, 10911
2025/09/08 14:15:14.234, 0, 13325
2025/09/08 14:15:15.234, 0, 11409
2025/09/08 14:15:15.235, 0, 10851
2025/09/08 14:15:15.236, 0, 10911
2025/09/08 14:15:15.237, 0, 13325
2025/09/08 14:15:16.238, 0, 11409
2025/09/08 14:15:16.239, 0, 10851
2025/09/08 14:15:16.240, 0, 10911
2025/09/08 14:15:16.241, 0, 13325
2025/09/08 14:15:17.241, 0, 11409
2025/09/08 14:15:17.242, 0, 10851
2025/09/08 14:15:17.243, 0, 10911
2025/09/08 14:15:17.243, 0, 13325
2025/09/08 14:15:18.244, 0, 11409
2025/09/08 14:15:18.245, 0, 10851
2025/09/08 14:15:18.246, 0, 10911
2025/09/08 14:15:18.246, 0, 13325
2025/09/08 14:15:19.247, 0, 11409
2025/09/08 14:15:19.248, 0, 10851
2025/09/08 14:15:19.249, 0, 10911
2025/09/08 14:15:19.249, 0, 13325
2025/09/08 14:15:20.250, 0, 11409
2025/09/08 14:15:20.251, 0, 10851
2025/09/08 14:15:20.252, 0, 10911
2025/09/08 14:15:20.252, 0, 13325
2025/09/08 14:15:21.253, 0, 11409
2025/09/08 14:15:21.254, 0, 10851
2025/09/08 14:15:21.255, 0, 10911
2025/09/08 14:15:21.255, 0, 13325
2025/09/08 14:15:22.256, 0, 11409
2025/09/08 14:15:22.257, 0, 10851
2025/09/08 14:15:22.258, 0, 10911
2025/09/08 14:15:22.258, 0, 13325
2025/09/08 14:15:23.260, 0, 11409
2025/09/08 14:15:23.261, 0, 10851
2025/09/08 14:15:23.261, 0, 10911
2025/09/08 14:15:23.262, 0, 13325
2025/09/08 14:15:24.262, 0, 11409
2025/09/08 14:15:24.263, 0, 10851
2025/09/08 14:15:24.264, 0, 10911
2025/09/08 14:15:24.264, 0, 13325
2025/09/08 14:15:25.265, 0, 11409
2025/09/08 14:15:25.266, 0, 10851
2025/09/08 14:15:25.267, 0, 10911
2025/09/08 14:15:25.267, 0, 13325
2025/09/08 14:15:26.268, 0, 11409
2025/09/08 14:15:26.269, 0, 10851
2025/09/08 14:15:26.270, 0, 10911
2025/09/08 14:15:26.270, 0, 13325
2025/09/08 14:15:27.271, 0, 11409
2025/09/08 14:15:27.272, 0, 10851
2025/09/08 14:15:27.273, 0, 10911
2025/09/08 14:15:27.273, 0, 13325
2025/09/08 14:15:28.274, 0, 11409
2025/09/08 14:15:28.275, 0, 10851
2025/09/08 14:15:28.276, 0, 10911
2025/09/08 14:15:28.276, 0, 13325
2025/09/08 14:15:29.277, 0, 11409
2025/09/08 14:15:29.278, 0, 10851
2025/09/08 14:15:29.279, 0, 10911
2025/09/08 14:15:29.280, 0, 13325
2025/09/08 14:15:30.280, 0, 11409
2025/09/08 14:15:30.281, 0, 10851
2025/09/08 14:15:30.282, 0, 10911
2025/09/08 14:15:30.283, 0, 13325
2025/09/08 14:15:31.283, 0, 11409
2025/09/08 14:15:31.284, 0, 10851
2025/09/08 14:15:31.286, 0, 10911
2025/09/08 14:15:31.286, 0, 13325
2025/09/08 14:15:32.287, 0, 11409
2025/09/08 14:15:32.288, 0, 10851
2025/09/08 14:15:32.288, 0, 10911
2025/09/08 14:15:32.289, 0, 13325
2025/09/08 14:15:33.290, 0, 11409
2025/09/08 14:15:33.291, 0, 10851
2025/09/08 14:15:33.292, 0, 10911
2025/09/08 14:15:33.292, 0, 13325
2025/09/08 14:15:34.293, 0, 11409
2025/09/08 14:15:34.294, 0, 10851
2025/09/08 14:15:34.294, 0, 10911
2025/09/08 14:15:34.295, 0, 13325
2025/09/08 14:15:35.296, 0, 11409
2025/09/08 14:15:35.297, 0, 10851
2025/09/08 14:15:35.297, 0, 10911
2025/09/08 14:15:35.298, 0, 13325
2025/09/08 14:15:36.299, 0, 11409
2025/09/08 14:15:36.300, 0, 10851
2025/09/08 14:15:36.301, 0, 10911
2025/09/08 14:15:36.302, 0, 13325
2025/09/08 14:15:37.302, 0, 11409
2025/09/08 14:15:37.303, 0, 10851
2025/09/08 14:15:37.304, 0, 10911
2025/09/08 14:15:37.305, 0, 13325
2025/09/08 14:15:38.305, 0, 11409
2025/09/08 14:15:38.307, 0, 10851
2025/09/08 14:15:38.307, 0, 10911
2025/09/08 14:15:38.308, 0, 13325
2025/09/08 14:15:39.308, 0, 11409
2025/09/08 14:15:39.309, 0, 10851
2025/09/08 14:15:39.310, 0, 10911
2025/09/08 14:15:39.311, 0, 13325
2025/09/08 14:15:40.311, 0, 11409
2025/09/08 14:15:40.312, 0, 10851
2025/09/08 14:15:40.313, 0, 10911
2025/09/08 14:15:40.313, 0, 13325
2025/09/08 14:15:41.314, 0, 11409
2025/09/08 14:15:41.316, 0, 10851
2025/09/08 14:15:41.317, 0, 10911
2025/09/08 14:15:41.318, 0, 13325
2025/09/08 14:15:42.318, 0, 11409
2025/09/08 14:15:42.319, 0, 10851
2025/09/08 14:15:42.320, 0, 10911
2025/09/08 14:15:42.321, 0, 13325
2025/09/08 14:15:43.321, 0, 11409
2025/09/08 14:15:43.322, 0, 10851
2025/09/08 14:15:43.323, 0, 10911
2025/09/08 14:15:43.324, 0, 13325
2025/09/08 14:15:44.324, 0, 11409
2025/09/08 14:15:44.325, 0, 10851
2025/09/08 14:15:44.326, 0, 10911
2025/09/08 14:15:44.327, 0, 13325
2025/09/08 14:15:45.328, 0, 11409
2025/09/08 14:15:45.329, 0, 10851
2025/09/08 14:15:45.330, 0, 10911
2025/09/08 14:15:45.330, 0, 13325
2025/09/08 14:15:46.331, 0, 11409
2025/09/08 14:15:46.332, 0, 10851
2025/09/08 14:15:46.333, 0, 10911
2025/09/08 14:15:46.334, 0, 13325
2025/09/08 14:15:47.335, 0, 11409
2025/09/08 14:15:47.336, 0, 10851
2025/09/08 14:15:47.336, 0, 10911
2025/09/08 14:15:47.337, 0, 13325
2025/09/08 14:15:48.338, 0, 11409
2025/09/08 14:15:48.339, 0, 10851
2025/09/08 14:15:48.339, 0, 10911
2025/09/08 14:15:48.340, 0, 13325
2025/09/08 14:15:49.341, 0, 11409
2025/09/08 14:15:49.342, 0, 10851
2025/09/08 14:15:49.342, 0, 10911
2025/09/08 14:15:49.343, 0, 13325
2025/09/08 14:15:50.344, 0, 11409
2025/09/08 14:15:50.345, 0, 10851
2025/09/08 14:15:50.346, 0, 10911
2025/09/08 14:15:50.346, 0, 13325
2025/09/08 14:15:51.347, 0, 11409
2025/09/08 14:15:51.348, 0, 10851
2025/09/08 14:15:51.349, 0, 10911
2025/09/08 14:15:51.349, 0, 13325
2025/09/08 14:15:52.352, 0, 11409
2025/09/08 14:15:52.353, 0, 10851
2025/09/08 14:15:52.354, 0, 10911
2025/09/08 14:15:52.354, 0, 13325
2025/09/08 14:15:53.355, 0, 11409
2025/09/08 14:15:53.356, 0, 10851
2025/09/08 14:15:53.357, 0, 10911
2025/09/08 14:15:53.357, 0, 13325
2025/09/08 14:15:54.358, 0, 11409
2025/09/08 14:15:54.359, 0, 10851
2025/09/08 14:15:54.360, 0, 10911
2025/09/08 14:15:54.360, 0, 13325
2025/09/08 14:15:55.361, 0, 11409
2025/09/08 14:15:55.362, 0, 10851
2025/09/08 14:15:55.362, 0, 10911
2025/09/08 14:15:55.363, 0, 13325
2025/09/08 14:15:56.364, 0, 11409
2025/09/08 14:15:56.365, 0, 10851
2025/09/08 14:15:56.366, 0, 10911
2025/09/08 14:15:56.367, 0, 13325
2025/09/08 14:15:57.368, 0, 11409
2025/09/08 14:15:57.369, 0, 10851
2025/09/08 14:15:57.370, 0, 10911
2025/09/08 14:15:57.370, 0, 13325
2025/09/08 14:15:58.371, 0, 11409
2025/09/08 14:15:58.372, 0, 10851
2025/09/08 14:15:58.372, 0, 10911
2025/09/08 14:15:58.373, 0, 13325
2025/09/08 14:15:59.374, 0, 11409
2025/09/08 14:15:59.375, 0, 10851
2025/09/08 14:15:59.375, 0, 10911
2025/09/08 14:15:59.376, 0, 13325
2025/09/08 14:16:00.377, 0, 11409
2025/09/08 14:16:00.378, 0, 10851
2025/09/08 14:16:00.378, 0, 10911
2025/09/08 14:16:00.379, 0, 13325
2025/09/08 14:16:01.380, 0, 11409
2025/09/08 14:16:01.381, 0, 10851
2025/09/08 14:16:01.382, 0, 10911
2025/09/08 14:16:01.383, 0, 13325
2025/09/08 14:16:02.383, 0, 11409
2025/09/08 14:16:02.384, 0, 10851
2025/09/08 14:16:02.385, 0, 10911
2025/09/08 14:16:02.386, 0, 13325
2025/09/08 14:16:03.386, 0, 11409
2025/09/08 14:16:03.387, 0, 10851
2025/09/08 14:16:03.388, 0, 10911
2025/09/08 14:16:03.388, 0, 13325
2025/09/08 14:16:04.389, 0, 11409
2025/09/08 14:16:04.390, 0, 10851
2025/09/08 14:16:04.391, 0, 10911
2025/09/08 14:16:04.392, 0, 13325
2025/09/08 14:16:05.393, 0, 11409
2025/09/08 14:16:05.394, 0, 10851
2025/09/08 14:16:05.394, 0, 10911
2025/09/08 14:16:05.395, 0, 13325
2025/09/08 14:16:06.396, 0, 11409
2025/09/08 14:16:06.397, 0, 10851
2025/09/08 14:16:06.398, 0, 10911
2025/09/08 14:16:06.398, 0, 13325
2025/09/08 14:16:07.399, 0, 11409
2025/09/08 14:16:07.400, 0, 10851
2025/09/08 14:16:07.401, 0, 10911
2025/09/08 14:16:07.401, 0, 13325
2025/09/08 14:16:08.402, 0, 11409
2025/09/08 14:16:08.403, 0, 10851
2025/09/08 14:16:08.404, 0, 10911
2025/09/08 14:16:08.404, 0, 13325
2025/09/08 14:16:09.405, 0, 11409
2025/09/08 14:16:09.406, 0, 10851
2025/09/08 14:16:09.407, 0, 10911
2025/09/08 14:16:09.407, 0, 13325
2025/09/08 14:16:10.408, 0, 11409
2025/09/08 14:16:10.409, 0, 10851
2025/09/08 14:16:10.410, 0, 10911
2025/09/08 14:16:10.410, 0, 13325
2025/09/08 14:16:11.411, 0, 11409
2025/09/08 14:16:11.412, 0, 10851
2025/09/08 14:16:11.413, 0, 10911
2025/09/08 14:16:11.414, 0, 13325
2025/09/08 14:16:12.415, 0, 11409
2025/09/08 14:16:12.416, 0, 10851
2025/09/08 14:16:12.416, 0, 10911
2025/09/08 14:16:12.417, 0, 13325
2025/09/08 14:16:13.418, 0, 11409
2025/09/08 14:16:13.419, 0, 10851
2025/09/08 14:16:13.420, 0, 10911
2025/09/08 14:16:13.420, 0, 13325
